"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2001"	"2001"	"98 years"	"98"	79	Not Applicable	Not Applicable
	"2001"	"2001"	"99 years"	"99"	53	Not Applicable	Not Applicable
	"2001"	"2001"	"100+ years"	"100"	198	Not Applicable	Not Applicable
	"2001"	"2001"	"Not Stated"	"NS"	4	Not Applicable	Not Applicable
"Total"	"2001"	"2001"			17219	6399700	269.1
	"2002"	"2002"	"< 1 year"	"0"	357	93896	380.2
	"2002"	"2002"	"1 year"	"1"	20	97327	20.5
	"2002"	"2002"	"2 years"	"2"	19	90169	Unreliable
	"2002"	"2002"	"3 years"	"3"	17	87645	Unreliable
	"2002"	"2002"	"4 years"	"4"	13	87999	Unreliable
	"2002"	"2002"	"5 years"	"5"	10	88982	Unreliable
	"2002"	"2002"	"6 years"	"6"	8	90147	Unreliable
	"2002"	"2002"	"7 years"	"7"	9	88179	Unreliable
	"2002"	"2002"	"8 years"	"8"	5	86459	Unreliable
	"2002"	"2002"	"9 years"	"9"	9	86889	Unreliable
	"2002"	"2002"	"10 years"	"10"	5	87878	Unreliable
	"2002"	"2002"	"11 years"	"11"	13	87573	Unreliable
	"2002"	"2002"	"12 years"	"12"	10	88911	Unreliable
	"2002"	"2002"	"13 years"	"13"	14	87930	Unreliable
	"2002"	"2002"	"14 years"	"14"	7	86760	Unreliable
	"2002"	"2002"	"15 years"	"15"	9	85531	Unreliable
	"2002"	"2002"	"16 years"	"16"	22	87628	25.1
	"2002"	"2002"	"17 years"	"17"	24	89141	26.9
	"2002"	"2002"	"18 years"	"18"	27	92695	29.1
	"2002"	"2002"	"19 years"	"19"	19	97713	Unreliable
	"2002"	"2002"	"20 years"	"20"	23	103000	22.3
	"2002"	"2002"	"21 years"	"21"	20	108617	18.4
	"2002"	"2002"	"22 years"	"22"	29	110156	26.3
	"2002"	"2002"	"23 years"	"23"	21	109559	19.2
	"2002"	"2002"	"24 years"	"24"	29	110261	26.3
	"2002"	"2002"	"25 years"	"25"	23	114650	20.1
	"2002"	"2002"	"26 years"	"26"	22	118612	18.5
	"2002"	"2002"	"27 years"	"27"	31	126127	24.6
	"2002"	"2002"	"28 years"	"28"	25	124326	20.1
	"2002"	"2002"	"29 years"	"29"	27	126860	21.3
	"2002"	"2002"	"30 years"	"30"	38	129657	29.3
	"2002"	"2002"	"31 years"	"31"	37	126588	29.2
	"2002"	"2002"	"32 years"	"32"	46	129273	35.6
	"2002"	"2002"	"33 years"	"33"	40	121972	32.8
	"2002"	"2002"	"34 years"	"34"	39	117730	33.1
	"2002"	"2002"	"35 years"	"35"	36	109798	32.8
	"2002"	"2002"	"36 years"	"36"	47	111554	42.1
	"2002"	"2002"	"37 years"	"37"	52	115319	45.1
	"2002"	"2002"	"38 years"	"38"	56	115426	48.5
	"2002"	"2002"	"39 years"	"39"	50	114611	43.6
	"2002"	"2002"	"40 years"	"40"	54	107139	50.4
	"2002"	"2002"	"41 years"	"41"	61	106546	57.3
	"2002"	"2002"	"42 years"	"42"	89	111323	79.9
	"2002"	"2002"	"43 years"	"43"	73	103736	70.4
	"2002"	"2002"	"44 years"	"44"	85	103782	81.9
	"2002"	"2002"	"45 years"	"45"	89	101450	87.7
	"2002"	"2002"	"46 years"	"46"	104	101790	102.2
	"2002"	"2002"	"47 years"	"47"	131	102064	128.4
	"2002"	"2002"	"48 years"	"48"	137	95000	144.2
	"2002"	"2002"	"49 years"	"49"	128	92277	138.7
	"2002"	"2002"	"50 years"	"50"	131	88087	148.7
	"2002"	"2002"	"51 years"	"51"	123	85884	143.2
	"2002"	"2002"	"52 years"	"52"	174	91518	190.1
	"2002"	"2002"	"53 years"	"53"	182	82961	219.4
	"2002"	"2002"	"54 years"	"54"	174	78326	222.1
	"2002"	"2002"	"55 years"	"55"	177	72839	243.0
	"2002"	"2002"	"56 years"	"56"	178	62390	285.3
