"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2001"	"2001"	"77 years"	"77"	7	20809	Unreliable
	"2001"	"2001"	"78 years"	"78"	7	18981	Unreliable
	"2001"	"2001"	"79 years"	"79"	7	17383	Unreliable
	"2001"	"2001"	"80 years"	"80"	6	15367	Unreliable
	"2001"	"2001"	"81 years"	"81"	7	14753	Unreliable
	"2001"	"2001"	"82 years"	"82"	9	11861	Unreliable
	"2001"	"2001"	"83 years"	"83"	6	10616	Unreliable
	"2001"	"2001"	"84 years"	"84"	6	9391	Unreliable
	"2001"	"2001"	"85 years"	"85"	8	Not Applicable	Not Applicable
	"2001"	"2001"	"86 years"	"86"	4	Not Applicable	Not Applicable
	"2001"	"2001"	"87 years"	"87"	7	Not Applicable	Not Applicable
	"2001"	"2001"	"88 years"	"88"	4	Not Applicable	Not Applicable
	"2001"	"2001"	"89 years"	"89"	1	Not Applicable	Not Applicable
	"2001"	"2001"	"90 years"	"90"	2	Not Applicable	Not Applicable
	"2001"	"2001"	"91 years"	"91"	1	Not Applicable	Not Applicable
	"2001"	"2001"	"92 years"	"92"	3	Not Applicable	Not Applicable
	"2001"	"2001"	"93 years"	"93"	0	Not Applicable	Not Applicable
	"2001"	"2001"	"94 years"	"94"	0	Not Applicable	Not Applicable
	"2001"	"2001"	"95 years"	"95"	0	Not Applicable	Not Applicable
	"2001"	"2001"	"96 years"	"96"	0	Not Applicable	Not Applicable
	"2001"	"2001"	"97 years"	"97"	0	Not Applicable	Not Applicable
	"2001"	"2001"	"98 years"	"98"	0	Not Applicable	Not Applicable
	"2001"	"2001"	"99 years"	"99"	0	Not Applicable	Not Applicable
	"2001"	"2001"	"100+ years"	"100"	1	Not Applicable	Not Applicable
	"2001"	"2001"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2001"	"2001"			684	6399700	10.7
	"2002"	"2002"	"< 1 year"	"0"	0	93896	Unreliable
	"2002"	"2002"	"1 year"	"1"	0	97327	Unreliable
	"2002"	"2002"	"2 years"	"2"	0	90169	Unreliable
	"2002"	"2002"	"3 years"	"3"	0	87645	Unreliable
	"2002"	"2002"	"4 years"	"4"	0	87999	Unreliable
	"2002"	"2002"	"5 years"	"5"	0	88982	Unreliable
	"2002"	"2002"	"6 years"	"6"	0	90147	Unreliable
	"2002"	"2002"	"7 years"	"7"	0	88179	Unreliable
	"2002"	"2002"	"8 years"	"8"	0	86459	Unreliable
	"2002"	"2002"	"9 years"	"9"	0	86889	Unreliable
	"2002"	"2002"	"10 years"	"10"	0	87878	Unreliable
	"2002"	"2002"	"11 years"	"11"	0	87573	Unreliable
	"2002"	"2002"	"12 years"	"12"	0	88911	Unreliable
	"2002"	"2002"	"13 years"	"13"	0	87930	Unreliable
	"2002"	"2002"	"14 years"	"14"	0	86760	Unreliable
	"2002"	"2002"	"15 years"	"15"	0	85531	Unreliable
	"2002"	"2002"	"16 years"	"16"	0	87628	Unreliable
	"2002"	"2002"	"17 years"	"17"	0	89141	Unreliable
	"2002"	"2002"	"18 years"	"18"	0	92695	Unreliable
	"2002"	"2002"	"19 years"	"19"	0	97713	Unreliable
	"2002"	"2002"	"20 years"	"20"	0	103000	Unreliable
	"2002"	"2002"	"21 years"	"21"	0	108617	Unreliable
	"2002"	"2002"	"22 years"	"22"	0	110156	Unreliable
	"2002"	"2002"	"23 years"	"23"	0	109559	Unreliable
	"2002"	"2002"	"24 years"	"24"	1	110261	Unreliable
	"2002"	"2002"	"25 years"	"25"	0	114650	Unreliable
	"2002"	"2002"	"26 years"	"26"	0	118612	Unreliable
	"2002"	"2002"	"27 years"	"27"	0	126127	Unreliable
	"2002"	"2002"	"28 years"	"28"	0	124326	Unreliable
	"2002"	"2002"	"29 years"	"29"	0	126860	Unreliable
	"2002"	"2002"	"30 years"	"30"	1	129657	Unreliable
	"2002"	"2002"	"31 years"	"31"	3	126588	Unreliable
	"2002"	"2002"	"32 years"	"32"	2	129273	Unreliable
	"2002"	"2002"	"33 years"	"33"	3	121972	Unreliable
	"2002"	"2002"	"34 years"	"34"	1	117730	Unreliable
	"2002"	"2002"	"35 years"	"35"	3	109798	Unreliable
	"2002"	"2002"	"36 years"	"36"	4	111554	Unreliable
	"2002"	"2002"	"37 years"	"37"	5	115319	Unreliable
	"2002"	"2002"	"38 years"	"38"	6	115426	Unreliable
	"2002"	"2002"	"39 years"	"39"	8	114611	Unreliable
	"2002"	"2002"	"40 years"	"40"	12	107139	Unreliable
	"2002"	"2002"	"41 years"	"41"	5	106546	Unreliable
	"2002"	"2002"	"42 years"	"42"	12	111323	Unreliable
	"2002"	"2002"	"43 years"	"43"	8	103736	Unreliable
	"2002"	"2002"	"44 years"	"44"	13	103782	Unreliable
	"2002"	"2002"	"45 years"	"45"	15	101450	Unreliable
	"2002"	"2002"	"46 years"	"46"	16	101790	Unreliable
	"2002"	"2002"	"47 years"	"47"	19	102064	Unreliable
	"2002"	"2002"	"48 years"	"48"	16	95000	Unreliable
	"2002"	"2002"	"49 years"	"49"	23	92277	24.9
	"2002"	"2002"	"50 years"	"50"	21	88087	23.8
	"2002"	"2002"	"51 years"	"51"	23	85884	26.8
	"2002"	"2002"	"52 years"	"52"	15	91518	Unreliable
	"2002"	"2002"	"53 years"	"53"	18	82961	Unreliable
	"2002"	"2002"	"54 years"	"54"	30	78326	38.3
	"2002"	"2002"	"55 years"	"55"	31	72839	42.6
	"2002"	"2002"	"56 years"	"56"	16	62390	Unreliable
	"2002"	"2002"	"57 years"	"57"	19	60043	Unreliable
	"2002"	"2002"	"58 years"	"58"	13	55598	Unreliable
	"2002"	"2002"	"59 years"	"59"	18	51701	Unreliable
	"2002"	"2002"	"60 years"	"60"	17	49967	Unreliable
	"2002"	"2002"	"61 years"	"61"	14	47236	Unreliable
	"2002"	"2002"	"62 years"	"62"	20	46674	42.9
	"2002"	"2002"	"63 years"	"63"	15	42232	Unreliable
	"2002"	"2002"	"64 years"	"64"	12	41325	Unreliable
	"2002"	"2002"	"65 years"	"65"	12	39394	Unreliable
	"2002"	"2002"	"66 years"	"66"	15	38151	Unreliable
	"2002"	"2002"	"67 years"	"67"	11	37755	Unreliable
	"2002"	"2002"	"68 years"	"68"	12	35079	Unreliable
	"2002"	"2002"	"69 years"	"69"	8	34805	Unreliable
	"2002"	"2002"	"70 years"	"70"	8	32233	Unreliable
	"2002"	"2002"	"71 years"	"71"	24	31599	76.0
	"2002"	"2002"	"72 years"	"72"	20	31708	63.1
	"2002"	"2002"	"73 years"	"73"	11	28805	Unreliable
	"2002"	"2002"	"74 years"	"74"	8	27529	Unreliable
	"2002"	"2002"	"75 years"	"75"	9	25397	Unreliable
	"2002"	"2002"	"76 years"	"76"	12	24172	Unreliable
	"2002"	"2002"	"77 years"	"77"	11	22601	Unreliable
	"2002"	"2002"	"78 years"	"78"	8	20432	Unreliable
	"2002"	"2002"	"79 years"	"79"	5	18505	Unreliable
	"2002"	"2002"	"80 years"	"80"	6	16866	Unreliable
	"2002"	"2002"	"81 years"	"81"	9	14845	Unreliable
	"2002"	"2002"	"82 years"	"82"	10	14155	Unreliable
	"2002"	"2002"	"83 years"	"83"	8	11364	Unreliable
	"2002"	"2002"	"84 years"	"84"	10	10032	Unreliable
	"2002"	"2002"	"85 years"	"85"	5	Not Applicable	Not Applicable
	"2002"	"2002"	"86 years"	"86"	6	Not Applicable	Not Applicable
	"2002"	"2002"	"87 years"	"87"	3	Not Applicable	Not Applicable
	"2002"	"2002"	"88 years"	"88"	2	Not Applicable	Not Applicable
	"2002"	"2002"	"89 years"	"89"	4	Not Applicable	Not Applicable
	"2002"	"2002"	"90 years"	"90"	5	Not Applicable	Not Applicable
	"2002"	"2002"	"91 years"	"91"	2	Not Applicable	Not Applicable
	"2002"	"2002"	"92 years"	"92"	0	Not Applicable	Not Applicable
	"2002"	"2002"	"93 years"	"93"	2	Not Applicable	Not Applicable
	"2002"	"2002"	"94 years"	"94"	5	Not Applicable	Not Applicable
	"2002"	"2002"	"95 years"	"95"	1	Not Applicable	Not Applicable
	"2002"	"2002"	"96 years"	"96"	0	Not Applicable	Not Applicable
	"2002"	"2002"	"97 years"	"97"	1	Not Applicable	Not Applicable
	"2002"	"2002"	"98 years"	"98"	0	Not Applicable	Not Applicable
	"2002"	"2002"	"99 years"	"99"	0	Not Applicable	Not Applicable
	"2002"	"2002"	"100+ years"	"100"	1	Not Applicable	Not Applicable
	"2002"	"2002"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2002"	"2002"			712	6681015	10.7
	"2003"	"2003"	"< 1 year"	"0"	0	98859	Unreliable
	"2003"	"2003"	"1 year"	"1"	0	96774	Unreliable
	"2003"	"2003"	"2 years"	"2"	0	99782	Unreliable
	"2003"	"2003"	"3 years"	"3"	0	92258	Unreliable
	"2003"	"2003"	"4 years"	"4"	0	89801	Unreliable
	"2003"	"2003"	"5 years"	"5"	0	89971	Unreliable
	"2003"	"2003"	"6 years"	"6"	0	90740	Unreliable
	"2003"	"2003"	"7 years"	"7"	0	92101	Unreliable
