"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2002"	"2002"	"51 years"	"51"	511	1444244	35.4
	"2002"	"2002"	"52 years"	"52"	534	1430487	37.3
	"2002"	"2002"	"53 years"	"53"	575	1409335	40.8
	"2002"	"2002"	"54 years"	"54"	582	1420170	41.0
	"2002"	"2002"	"55 years"	"55"	678	1527537	44.4
	"2002"	"2002"	"56 years"	"56"	591	1112941	53.1
	"2002"	"2002"	"57 years"	"57"	559	1117513	50.0
	"2002"	"2002"	"58 years"	"58"	572	1122007	51.0
	"2002"	"2002"	"59 years"	"59"	598	1181055	50.6
	"2002"	"2002"	"60 years"	"60"	645	1036004	62.3
	"2002"	"2002"	"61 years"	"61"	606	963848	62.9
	"2002"	"2002"	"62 years"	"62"	627	932832	67.2
	"2002"	"2002"	"63 years"	"63"	631	899604	70.1
	"2002"	"2002"	"64 years"	"64"	587	885791	66.3
	"2002"	"2002"	"65 years"	"65"	589	839898	70.1
	"2002"	"2002"	"66 years"	"66"	642	829201	77.4
	"2002"	"2002"	"67 years"	"67"	684	835529	81.9
	"2002"	"2002"	"68 years"	"68"	615	773629	79.5
	"2002"	"2002"	"69 years"	"69"	635	784123	81.0
	"2002"	"2002"	"70 years"	"70"	700	786539	89.0
	"2002"	"2002"	"71 years"	"71"	766	793605	96.5
	"2002"	"2002"	"72 years"	"72"	777	807275	96.2
	"2002"	"2002"	"73 years"	"73"	739	774650	95.4
	"2002"	"2002"	"74 years"	"74"	789	781287	101.0
	"2002"	"2002"	"75 years"	"75"	814	767831	106.0
	"2002"	"2002"	"76 years"	"76"	855	748566	114.2
	"2002"	"2002"	"77 years"	"77"	851	749110	113.6
	"2002"	"2002"	"78 years"	"78"	875	722139	121.2
	"2002"	"2002"	"79 years"	"79"	878	679621	129.2
	"2002"	"2002"	"80 years"	"80"	876	659204	132.9
	"2002"	"2002"	"81 years"	"81"	845	625298	135.1
	"2002"	"2002"	"82 years"	"82"	787	576239	136.6
	"2002"	"2002"	"83 years"	"83"	809	504365	160.4
	"2002"	"2002"	"84 years"	"84"	772	475730	162.3
	"2002"	"2002"	"85 years"	"85"	713	Not Applicable	Not Applicable
	"2002"	"2002"	"86 years"	"86"	654	Not Applicable	Not Applicable
	"2002"	"2002"	"87 years"	"87"	668	Not Applicable	Not Applicable
	"2002"	"2002"	"88 years"	"88"	578	Not Applicable	Not Applicable
	"2002"	"2002"	"89 years"	"89"	493	Not Applicable	Not Applicable
	"2002"	"2002"	"90 years"	"90"	419	Not Applicable	Not Applicable
	"2002"	"2002"	"91 years"	"91"	376	Not Applicable	Not Applicable
	"2002"	"2002"	"92 years"	"92"	355	Not Applicable	Not Applicable
	"2002"	"2002"	"93 years"	"93"	292	Not Applicable	Not Applicable
	"2002"	"2002"	"94 years"	"94"	214	Not Applicable	Not Applicable
	"2002"	"2002"	"95 years"	"95"	196	Not Applicable	Not Applicable
	"2002"	"2002"	"96 years"	"96"	133	Not Applicable	Not Applicable
	"2002"	"2002"	"97 years"	"97"	108	Not Applicable	Not Applicable
	"2002"	"2002"	"98 years"	"98"	87	Not Applicable	Not Applicable
	"2002"	"2002"	"99 years"	"99"	51	Not Applicable	Not Applicable
	"2002"	"2002"	"100+ years"	"100"	105	Not Applicable	Not Applicable
	"2002"	"2002"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2002"	"2002"			33323	101042357	33.0
	"2003"	"2003"	"< 1 year"	"0"	0	1097359	Unreliable
	"2003"	"2003"	"1 year"	"1"	0	1092307	Unreliable
	"2003"	"2003"	"2 years"	"2"	0	1121719	Unreliable
	"2003"	"2003"	"3 years"	"3"	0	1100110	Unreliable
	"2003"	"2003"	"4 years"	"4"	0	1102806	Unreliable
	"2003"	"2003"	"5 years"	"5"	0	1107066	Unreliable
	"2003"	"2003"	"6 years"	"6"	0	1117379	Unreliable
	"2003"	"2003"	"7 years"	"7"	0	1144934	Unreliable
	"2003"	"2003"	"8 years"	"8"	0	1165333	Unreliable
	"2003"	"2003"	"9 years"	"9"	0	1179197	Unreliable
	"2003"	"2003"	"10 years"	"10"	0	1226537	Unreliable
	"2003"	"2003"	"11 years"	"11"	0	1254783	Unreliable
	"2003"	"2003"	"12 years"	"12"	0	1291266	Unreliable
