"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2002"	"2002"	"7 years"	"7"	0	1943048	Unreliable
	"2002"	"2002"	"8 years"	"8"	0	1962016	Unreliable
	"2002"	"2002"	"9 years"	"9"	0	2007242	Unreliable
	"2002"	"2002"	"10 years"	"10"	0	2072652	Unreliable
	"2002"	"2002"	"11 years"	"11"	0	2095934	Unreliable
	"2002"	"2002"	"12 years"	"12"	0	2134909	Unreliable
	"2002"	"2002"	"13 years"	"13"	0	2052880	Unreliable
	"2002"	"2002"	"14 years"	"14"	0	2015047	Unreliable
	"2002"	"2002"	"15 years"	"15"	0	1996259	Unreliable
	"2002"	"2002"	"16 years"	"16"	0	2004322	Unreliable
	"2002"	"2002"	"17 years"	"17"	0	2007233	Unreliable
	"2002"	"2002"	"18 years"	"18"	1	1971434	Unreliable
	"2002"	"2002"	"19 years"	"19"	0	2002631	Unreliable
	"2002"	"2002"	"20 years"	"20"	1	2018607	Unreliable
	"2002"	"2002"	"21 years"	"21"	0	2051942	Unreliable
	"2002"	"2002"	"22 years"	"22"	0	2036887	Unreliable
	"2002"	"2002"	"23 years"	"23"	4	1931984	Unreliable
	"2002"	"2002"	"24 years"	"24"	4	1876825	Unreliable
	"2002"	"2002"	"25 years"	"25"	7	1862425	Unreliable
	"2002"	"2002"	"26 years"	"26"	8	1813125	Unreliable
	"2002"	"2002"	"27 years"	"27"	7	1876960	Unreliable
	"2002"	"2002"	"28 years"	"28"	19	1824836	Unreliable
	"2002"	"2002"	"29 years"	"29"	20	1871240	1.1
	"2002"	"2002"	"30 years"	"30"	44	1981699	2.2
	"2002"	"2002"	"31 years"	"31"	50	2098098	2.4
	"2002"	"2002"	"32 years"	"32"	83	2146046	3.9
	"2002"	"2002"	"33 years"	"33"	94	2036914	4.6
	"2002"	"2002"	"34 years"	"34"	90	2007436	4.5
	"2002"	"2002"	"35 years"	"35"	142	2024887	7.0
	"2002"	"2002"	"36 years"	"36"	135	2083908	6.5
	"2002"	"2002"	"37 years"	"37"	184	2230362	8.2
	"2002"	"2002"	"38 years"	"38"	187	2280768	8.2
	"2002"	"2002"	"39 years"	"39"	252	2283521	11.0
	"2002"	"2002"	"40 years"	"40"	292	2291233	12.7
	"2002"	"2002"	"41 years"	"41"	320	2326545	13.8
	"2002"	"2002"	"42 years"	"42"	352	2360011	14.9
	"2002"	"2002"	"43 years"	"43"	391	2279943	17.1
	"2002"	"2002"	"44 years"	"44"	455	2278277	20.0
	"2002"	"2002"	"45 years"	"45"	485	2260411	21.5
	"2002"	"2002"	"46 years"	"46"	466	2180913	21.4
	"2002"	"2002"	"47 years"	"47"	546	2189603	24.9
	"2002"	"2002"	"48 years"	"48"	596	2107972	28.3
	"2002"	"2002"	"49 years"	"49"	638	2046892	31.2
	"2002"	"2002"	"50 years"	"50"	667	1978124	33.7
	"2002"	"2002"	"51 years"	"51"	711	1939473	36.7
	"2002"	"2002"	"52 years"	"52"	752	1930904	38.9
	"2002"	"2002"	"53 years"	"53"	765	1867431	41.0
	"2002"	"2002"	"54 years"	"54"	784	1855880	42.2
	"2002"	"2002"	"55 years"	"55"	894	1940351	46.1
	"2002"	"2002"	"56 years"	"56"	780	1463840	53.3
	"2002"	"2002"	"57 years"	"57"	704	1459583	48.2
	"2002"	"2002"	"58 years"	"58"	741	1444145	51.3
	"2002"	"2002"	"59 years"	"59"	776	1494071	51.9
	"2002"	"2002"	"60 years"	"60"	776	1323400	58.6
	"2002"	"2002"	"61 years"	"61"	773	1238720	62.4
	"2002"	"2002"	"62 years"	"62"	799	1207560	66.2
	"2002"	"2002"	"63 years"	"63"	782	1150553	68.0
