"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"73 years"	"73"	2962	84079	3522.9
	"2000"	"2000"	"74 years"	"74"	3113	83310	3736.6
	"2000"	"2000"	"75 years"	"75"	3417	79085	4320.7
	"2000"	"2000"	"76 years"	"76"	3306	72734	4545.3
	"2000"	"2000"	"77 years"	"77"	3302	68987	4786.4
	"2000"	"2000"	"78 years"	"78"	3462	64326	5382.0
	"2000"	"2000"	"79 years"	"79"	3241	59232	5471.7
	"2000"	"2000"	"80 years"	"80"	3502	60264	5811.1
	"2000"	"2000"	"81 years"	"81"	3402	48957	6949.0
	"2000"	"2000"	"82 years"	"82"	3182	44418	7163.8
	"2000"	"2000"	"83 years"	"83"	3209	41048	7817.7
	"2000"	"2000"	"84 years"	"84"	3136	36767	8529.4
	"2000"	"2000"	"85 years"	"85"	3229	Not Applicable	Not Applicable
	"2000"	"2000"	"86 years"	"86"	3321	Not Applicable	Not Applicable
	"2000"	"2000"	"87 years"	"87"	3131	Not Applicable	Not Applicable
	"2000"	"2000"	"88 years"	"88"	2840	Not Applicable	Not Applicable
	"2000"	"2000"	"89 years"	"89"	2834	Not Applicable	Not Applicable
	"2000"	"2000"	"90 years"	"90"	2677	Not Applicable	Not Applicable
	"2000"	"2000"	"91 years"	"91"	2226	Not Applicable	Not Applicable
	"2000"	"2000"	"92 years"	"92"	2082	Not Applicable	Not Applicable
	"2000"	"2000"	"93 years"	"93"	1748	Not Applicable	Not Applicable
	"2000"	"2000"	"94 years"	"94"	1628	Not Applicable	Not Applicable
	"2000"	"2000"	"95 years"	"95"	1397	Not Applicable	Not Applicable
	"2000"	"2000"	"96 years"	"96"	1082	Not Applicable	Not Applicable
	"2000"	"2000"	"97 years"	"97"	1012	Not Applicable	Not Applicable
	"2000"	"2000"	"98 years"	"98"	709	Not Applicable	Not Applicable
	"2000"	"2000"	"99 years"	"99"	639	Not Applicable	Not Applicable
