"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2001"	"2001"	"78 years"	"78"	108	67244	160.6
	"2001"	"2001"	"79 years"	"79"	81	62674	129.2
	"2001"	"2001"	"80 years"	"80"	90	57032	157.8
	"2001"	"2001"	"81 years"	"81"	75	57356	130.8
	"2001"	"2001"	"82 years"	"82"	85	47552	178.8
	"2001"	"2001"	"83 years"	"83"	62	42574	145.6
	"2001"	"2001"	"84 years"	"84"	74	38013	194.7
	"2001"	"2001"	"85 years"	"85"	64	Not Applicable	Not Applicable
	"2001"	"2001"	"86 years"	"86"	66	Not Applicable	Not Applicable
	"2001"	"2001"	"87 years"	"87"	51	Not Applicable	Not Applicable
	"2001"	"2001"	"88 years"	"88"	43	Not Applicable	Not Applicable
	"2001"	"2001"	"89 years"	"89"	47	Not Applicable	Not Applicable
	"2001"	"2001"	"90 years"	"90"	37	Not Applicable	Not Applicable
	"2001"	"2001"	"91 years"	"91"	40	Not Applicable	Not Applicable
	"2001"	"2001"	"92 years"	"92"	21	Not Applicable	Not Applicable
	"2001"	"2001"	"93 years"	"93"	22	Not Applicable	Not Applicable
	"2001"	"2001"	"94 years"	"94"	22	Not Applicable	Not Applicable
	"2001"	"2001"	"95 years"	"95"	18	Not Applicable	Not Applicable
	"2001"	"2001"	"96 years"	"96"	9	Not Applicable	Not Applicable
	"2001"	"2001"	"97 years"	"97"	13	Not Applicable	Not Applicable
	"2001"	"2001"	"98 years"	"98"	13	Not Applicable	Not Applicable
	"2001"	"2001"	"99 years"	"99"	4	Not Applicable	Not Applicable
	"2001"	"2001"	"100+ years"	"100"	19	Not Applicable	Not Applicable
	"2001"	"2001"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2001"	"2001"			5506	19515524	28.2
	"2002"	"2002"	"< 1 year"	"0"	0	308227	Unreliable
	"2002"	"2002"	"1 year"	"1"	0	315927	Unreliable
	"2002"	"2002"	"2 years"	"2"	0	305141	Unreliable
	"2002"	"2002"	"3 years"	"3"	0	302210	Unreliable
	"2002"	"2002"	"4 years"	"4"	0	305633	Unreliable
	"2002"	"2002"	"5 years"	"5"	0	306766	Unreliable
	"2002"	"2002"	"6 years"	"6"	0	312818	Unreliable
	"2002"	"2002"	"7 years"	"7"	0	325672	Unreliable
	"2002"	"2002"	"8 years"	"8"	0	335779	Unreliable
	"2002"	"2002"	"9 years"	"9"	0	346347	Unreliable
	"2002"	"2002"	"10 years"	"10"	0	356238	Unreliable
	"2002"	"2002"	"11 years"	"11"	0	358171	Unreliable
	"2002"	"2002"	"12 years"	"12"	0	365139	Unreliable
	"2002"	"2002"	"13 years"	"13"	0	343824	Unreliable
	"2002"	"2002"	"14 years"	"14"	0	330551	Unreliable
	"2002"	"2002"	"15 years"	"15"	0	322979	Unreliable
	"2002"	"2002"	"16 years"	"16"	0	319623	Unreliable
	"2002"	"2002"	"17 years"	"17"	0	315976	Unreliable
	"2002"	"2002"	"18 years"	"18"	1	309169	Unreliable
	"2002"	"2002"	"19 years"	"19"	0	310861	Unreliable
	"2002"	"2002"	"20 years"	"20"	1	314027	Unreliable
	"2002"	"2002"	"21 years"	"21"	0	318735	Unreliable
	"2002"	"2002"	"22 years"	"22"	0	318154	Unreliable
	"2002"	"2002"	"23 years"	"23"	0	300172	Unreliable
	"2002"	"2002"	"24 years"	"24"	1	283583	Unreliable
	"2002"	"2002"	"25 years"	"25"	3	281082	Unreliable
	"2002"	"2002"	"26 years"	"26"	3	270080	Unreliable
	"2002"	"2002"	"27 years"	"27"	4	277256	Unreliable
	"2002"	"2002"	"28 years"	"28"	5	267663	Unreliable
	"2002"	"2002"	"29 years"	"29"	7	277815	Unreliable
	"2002"	"2002"	"30 years"	"30"	15	290709	Unreliable
	"2002"	"2002"	"31 years"	"31"	18	303984	Unreliable
	"2002"	"2002"	"32 years"	"32"	20	306212	6.5
	"2002"	"2002"	"33 years"	"33"	22	282879	7.8
	"2002"	"2002"	"34 years"	"34"	27	285279	9.5
	"2002"	"2002"	"35 years"	"35"	43	285907	15.0
	"2002"	"2002"	"36 years"	"36"	29	299624	9.7
	"2002"	"2002"	"37 years"	"37"	38	318908	11.9
	"2002"	"2002"	"38 years"	"38"	52	316937	16.4
	"2002"	"2002"	"39 years"	"39"	70	312112	22.4
	"2002"	"2002"	"40 years"	"40"	75	309003	24.3
	"2002"	"2002"	"41 years"	"41"	83	310955	26.7
	"2002"	"2002"	"42 years"	"42"	79	322146	24.5
	"2002"	"2002"	"43 years"	"43"	100	304251	32.9
	"2002"	"2002"	"44 years"	"44"	107	296484	36.1
	"2002"	"2002"	"45 years"	"45"	111	293476	37.8
	"2002"	"2002"	"46 years"	"46"	100	280856	35.6
	"2002"	"2002"	"47 years"	"47"	116	279920	41.4
	"2002"	"2002"	"48 years"	"48"	115	263359	43.7
	"2002"	"2002"	"49 years"	"49"	138	248886	55.4
	"2002"	"2002"	"50 years"	"50"	133	239382	55.6
	"2002"	"2002"	"51 years"	"51"	133	238081	55.9
	"2002"	"2002"	"52 years"	"52"	156	237484	65.7
	"2002"	"2002"	"53 years"	"53"	119	219061	54.3
	"2002"	"2002"	"54 years"	"54"	126	206396	61.0
	"2002"	"2002"	"55 years"	"55"	124	195414	63.5
	"2002"	"2002"	"56 years"	"56"	132	161947	81.5
	"2002"	"2002"	"57 years"	"57"	98	161243	60.8
	"2002"	"2002"	"58 years"	"58"	125	152240	82.1
	"2002"	"2002"	"59 years"	"59"	119	152240	78.2
	"2002"	"2002"	"60 years"	"60"	80	138229	57.9
	"2002"	"2002"	"61 years"	"61"	114	133184	85.6
	"2002"	"2002"	"62 years"	"62"	114	134001	85.1
	"2002"	"2002"	"63 years"	"63"	104	121228	85.8
	"2002"	"2002"	"64 years"	"64"	112	120094	93.3
	"2002"	"2002"	"65 years"	"65"	108	113591	95.1
	"2002"	"2002"	"66 years"	"66"	115	113157	101.6
	"2002"	"2002"	"67 years"	"67"	90	112892	79.7
	"2002"	"2002"	"68 years"	"68"	104	103020	101.0
	"2002"	"2002"	"69 years"	"69"	85	101459	83.8
	"2002"	"2002"	"70 years"	"70"	104	95271	109.2
	"2002"	"2002"	"71 years"	"71"	105	91172	115.2
	"2002"	"2002"	"72 years"	"72"	100	95104	105.1
	"2002"	"2002"	"73 years"	"73"	91	86990	104.6
	"2002"	"2002"	"74 years"	"74"	96	84621	113.4
	"2002"	"2002"	"75 years"	"75"	82	80974	101.3
	"2002"	"2002"	"76 years"	"76"	91	78207	116.4
	"2002"	"2002"	"77 years"	"77"	93	75740	122.8
	"2002"	"2002"	"78 years"	"78"	84	68601	122.4
	"2002"	"2002"	"79 years"	"79"	99	63798	155.2
	"2002"	"2002"	"80 years"	"80"	109	58821	185.3
	"2002"	"2002"	"81 years"	"81"	93	53741	173.1
	"2002"	"2002"	"82 years"	"82"	99	53322	185.7
	"2002"	"2002"	"83 years"	"83"	70	44025	159.0
	"2002"	"2002"	"84 years"	"84"	73	38955	187.4
	"2002"	"2002"	"85 years"	"85"	66	Not Applicable	Not Applicable
	"2002"	"2002"	"86 years"	"86"	65	Not Applicable	Not Applicable
	"2002"	"2002"	"87 years"	"87"	47	Not Applicable	Not Applicable
	"2002"	"2002"	"88 years"	"88"	46	Not Applicable	Not Applicable
	"2002"	"2002"	"89 years"	"89"	60	Not Applicable	Not Applicable
	"2002"	"2002"	"90 years"	"90"	29	Not Applicable	Not Applicable
	"2002"	"2002"	"91 years"	"91"	45	Not Applicable	Not Applicable
	"2002"	"2002"	"92 years"	"92"	32	Not Applicable	Not Applicable
	"2002"	"2002"	"93 years"	"93"	20	Not Applicable	Not Applicable
	"2002"	"2002"	"94 years"	"94"	19	Not Applicable	Not Applicable
	"2002"	"2002"	"95 years"	"95"	22	Not Applicable	Not Applicable
	"2002"	"2002"	"96 years"	"96"	14	Not Applicable	Not Applicable
	"2002"	"2002"	"97 years"	"97"	9	Not Applicable	Not Applicable
	"2002"	"2002"	"98 years"	"98"	8	Not Applicable	Not Applicable
	"2002"	"2002"	"99 years"	"99"	11	Not Applicable	Not Applicable
	"2002"	"2002"	"100+ years"	"100"	16	Not Applicable	Not Applicable
	"2002"	"2002"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2002"	"2002"			5572	19770726	28.2
	"2003"	"2003"	"< 1 year"	"0"	0	304284	Unreliable
	"2003"	"2003"	"1 year"	"1"	0	307337	Unreliable
	"2003"	"2003"	"2 years"	"2"	0	315778	Unreliable
	"2003"	"2003"	"3 years"	"3"	0	305344	Unreliable
	"2003"	"2003"	"4 years"	"4"	0	303566	Unreliable
	"2003"	"2003"	"5 years"	"5"	0	307147	Unreliable
	"2003"	"2003"	"6 years"	"6"	0	307943	Unreliable
	"2003"	"2003"	"7 years"	"7"	0	315051	Unreliable
	"2003"	"2003"	"8 years"	"8"	0	327031	Unreliable
	"2003"	"2003"	"9 years"	"9"	0	338391	Unreliable
	"2003"	"2003"	"10 years"	"10"	0	354903	Unreliable
	"2003"	"2003"	"11 years"	"11"	0	356649	Unreliable
	"2003"	"2003"	"12 years"	"12"	0	361642	Unreliable
	"2003"	"2003"	"13 years"	"13"	0	367107	Unreliable
	"2003"	"2003"	"14 years"	"14"	0	344617	Unreliable
	"2003"	"2003"	"15 years"	"15"	0	334400	Unreliable
	"2003"	"2003"	"16 years"	"16"	0	326327	Unreliable
	"2003"	"2003"	"17 years"	"17"	0	321556	Unreliable
	"2003"	"2003"	"18 years"	"18"	0	320661	Unreliable
	"2003"	"2003"	"19 years"	"19"	0	312171	Unreliable
